pair_id,score,edge_id,fine_partition,coarse_partition,fine_components,coarse_components,merged_blocks,mean_budget_delta,ncsAURC_delta,direction
HandWritten-Mfeat__TMC,native_nonvacuity,E196,P068,P062,3,2,0+2,-0.8950416897165705,0.07762401306952667,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E197,P068,P065,3,2,1+2,-0.9657308038378832,0.06836706683785355,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E198,P069,P002,3,2,0+1,-4.798227549065297,0.11207849993233202,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E199,P069,P063,3,2,0+2,-5.082503928052553,0.05692048615121263,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E200,P069,P066,3,2,1+2,-0.8435290502243449,4.1394662339840245e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E201,P070,P003,3,2,0+1,-4.818717828895358,0.17985243980815183,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E202,P070,P062,3,2,0+2,-4.991284328623733,0.14009840089330375,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E203,P070,P066,3,2,1+2,-0.6502256313014083,-0.0009710122370214062,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E204,P071,P004,4,3,0+1,-4.818717828895359,0.14963596093266818,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E205,P071,P064,4,3,0+2,-5.082503928052553,0.1018524315631684,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E206,P071,P067,4,3,1+2,-0.965730803837884,0.0001292602180112041,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E207,P071,P068,4,3,0+3,-5.6345024644339,0.06373169553181175,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E208,P071,P069,4,3,1+3,-1.3449564066038002,0.0002449008086734335,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E209,P071,P070,4,3,2+3,-1.5382598255267368,0.00125730770803468,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E210,P072,P005,3,2,0+1,-0.817962748627622,0.12651254530190512,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E211,P072,P052,3,2,0+2,-1.016277948844428,0.0835051112192263,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E212,P072,P062,3,2,1+2,-1.4038656117271164,0.005478048611086361,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E213,P073,P005,3,2,0+1,-0.594788739718475,0.20608470395794967,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E214,P073,P053,3,2,0+2,-1.2253189317297148,0.09231303711295355,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E215,P073,P063,3,2,1+2,-1.0786077833238525,0.0008598856256785622,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E216,P074,P006,3,2,0+1,-1.0344951217332636,0.16290880629855609,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E217,P074,P052,3,2,0+2,-0.7406141873243687,0.14987122440850859,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E218,P074,P063,3,2,1+2,-1.02611803071294,-0.012346159841083726,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E219,P075,P007,4,3,0+1,-1.0344951217332636,0.1366667064023252,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E220,P075,P054,4,3,0+2,-1.2253189317297144,0.21812547915333783,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E221,P075,P064,4,3,1+2,-1.4038656117271164,0.038599901490361466,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E222,P075,P072,4,3,0+3,-1.4470402260979172,0.07262512991744513,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E223,P075,P073,4,3,1+3,-1.6702142350070641,-0.0069470287385994325,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E224,P075,P074,4,3,2+3,-1.7227039876179766,0.006259016728162856,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E225,P076,P005,3,2,0+1,-0.3571388377504554,0.15974300781905884,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E226,P076,P055,3,2,0+2,-1.0877715801378436,-0.02616884255426241,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E227,P076,P065,3,2,1+2,-1.0137308149712627,0.029451564896566973,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E228,P077,P005,3,2,0+1,-4.7583797101629095,0.26250904845109496,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E229,P077,P056,3,2,0+2,-5.151386972658867,0.0702140040311264,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E230,P077,P066,3,2,1+2,-1.003223875940079,0.00040513862995104964,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E231,P078,P006,3,2,0+1,-4.761133449192078,0.23230684707070218,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E232,P078,P055,3,2,0+2,-4.9995700569537656,0.07636484889001223,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E233,P078,P066,3,2,1+2,-0.513781480343547,0.00017278944218957317,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E234,P079,P007,4,3,0+1,-4.761133449192078,0.20016961986790063,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E235,P079,P057,4,3,0+2,-5.151386972658867,0.13095969732407878,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E236,P079,P067,4,3,1+2,-1.0137308149712627,0.0003796436107797016,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E237,P079,P076,4,3,0+3,-5.634502464433899,0.10289758086586684,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E238,P079,P077,4,3,1+3,-1.233261592021445,0.00013154023383072158,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E239,P079,P078,4,3,2+3,-1.7227039876179768,0.00036388942159219805,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E240,P080,P008,3,2,0+1,-0.8884715964401619,0.00015160384779148994,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E241,P080,P052,3,2,0+2,-0.4616919845899171,0.10449249435618439,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E242,P080,P065,3,2,1+2,-0.9199687615939182,0.017208485516371344,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E243,P081,P008,3,2,0+1,-4.852759825866997,0.11496138000987588,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E244,P081,P053,3,2,0+2,-4.858195205811185,0.14853803775595148,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E245,P081,P066,3,2,1+2,-0.47250917957711547,0.00020579477980369235,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E246,P082,P009,3,2,0+1,-4.935511155156746,0.12202330564990244,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E247,P082,P052,3,2,0+2,-4.84763961217134,0.2179697941598812,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E248,P082,P066,3,2,1+2,-0.8941685777317039,-0.0011266815785838705,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E249,P083,P010,4,3,0+1,-4.935511155156746,0.24872486619348713,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E250,P083,P054,4,3,0+2,-4.858195205811185,0.28141751732796727,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E251,P083,P067,4,3,1+2,-0.9199687615939185,0.00016876831983372626,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E252,P083,P080,4,3,0+3,-5.634502464433899,0.11492978495511649,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E253,P083,P081,4,3,1+3,-1.6702142350070641,0.00012000879303210353,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E254,P083,P082,4,3,2+3,-1.2485548368524757,0.0014524851514196664,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E255,P084,P011,4,3,0+1,-0.8884715964401617,0.0016918165659133982,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E256,P084,P058,4,3,0+2,-1.0877715801378434,0.038914848403946226,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E257,P084,P068,4,3,1+2,-1.4038656117271164,0.0036214428928522113,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E258,P084,P072,4,3,0+3,-0.8950416897165705,0.07576740735129252,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E259,P084,P076,4,3,1+3,-1.355865600593737,0.04253694483413879,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E260,P084,P080,4,3,2+3,-1.4496276539710815,0.05478002421433442,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E261,P085,P011,4,3,0+1,-4.852759825866997,0.06201418850224004,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E262,P085,P059,4,3,0+2,-5.151386972658867,0.026580446126097838,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E263,P085,P069,4,3,1+2,-1.0786077833238519,0.0004570201060405271,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E264,P085,P073,4,3,0+3,-5.082503928052552,0.056517620631574596,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E265,P085,P077,4,3,1+3,-0.9189129576081179,9.32761384293177e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E266,P085,P081,4,3,2+3,-1.4496276539710813,0.000292619988576675,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E267,P086,P012,4,3,0+1,-4.935511155156746,0.06667631380079429,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E268,P086,P058,4,3,0+2,-4.9995700569537656,0.09776584960404003,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E269,P086,P069,4,3,1+2,-1.0261180307129392,-0.0010143506301923152,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E270,P086,P074,4,3,0+3,-5.082503928052552,0.06825229536210405,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E271,P086,P078,4,3,1+3,-1.355865600593737,-0.0011457454100420482,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E272,P086,P082,4,3,2+3,-0.9754785032055802,0.00015372561073139553,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E273,P087,P013,4,3,0+1,-4.935511155156746,0.10987451597138383,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E274,P087,P060,4,3,0+2,-5.151386972658868,0.07975416342200685,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E275,P087,P070,4,3,1+2,-1.4038656117271167,-0.0021159805850751857,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E276,P087,P072,4,3,0+3,-4.991284328623733,0.1325043716971422,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E277,P087,P077,4,3,1+3,-1.050867367088446,-0.0034921314520476414,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E278,P087,P082,4,3,2+3,-1.159922665296821,-0.0019603112435127214,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E279,P088,P014,5,4,0+1,-4.935511155156748,0.05369798867623692,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E280,P088,P061,5,4,0+2,-5.151386972658869,0.04283268589780428,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E281,P088,P071,5,4,1+2,-1.4038656117271175,0.00034191666488317797,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E282,P088,P075,5,4,0+3,-5.082503928052554,0.06359444673769012,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E283,P088,P079,5,4,1+3,-1.3558656005937388,9.153327211468049e-05,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E284,P088,P083,5,4,2+3,-1.449627653971083,0.0003024085630606558,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E285,P088,P084,5,4,0+4,-5.634502464433901,0.06045216930384272,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E286,P088,P085,5,4,1+4,-1.670214235007066,0.00012979736751608437,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E287,P088,P086,5,4,2+4,-1.7227039876179786,0.0016011681037489266,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E288,P088,P087,5,4,3+4,-1.5382598255267377,0.0037152049579930436,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E289,P089,P000,2,1,0+1,-0.6293210180466304,0.3555276527812625,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E290,P090,P000,2,1,0+1,-0.25721979675435086,0.39268413270757463,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E291,P091,P001,3,2,0+1,-0.6478753071296268,0.2892728348861505,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E292,P091,P089,3,2,0+2,-1.2389606354052667,-0.11537309658769349,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E293,P091,P090,3,2,1+2,-1.6110618566975463,-0.15252957651400562,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E294,P092,P000,2,1,0+1,-0.23568793201084576,0.4184028807620649,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E295,P093,P000,2,1,0+1,-0.5812038559691175,0.4090267469522034,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E296,P094,P001,3,2,0+1,-0.5919401980891017,0.3964080623127054,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E297,P094,P092,3,2,0+2,-1.5766586124005264,-0.07111309714194096,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E298,P094,P093,3,2,1+2,-1.2311426884422545,-0.06173696333207948,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E299,P095,P002,3,2,0+1,-0.6656701807276586,0.04096742114766125,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E300,P095,P089,3,2,0+2,-0.8314387245600228,0.061663167513529266,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E301,P095,P092,3,2,1+2,-1.2250718105958076,-0.00121206046727311,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E302,P096,P002,3,2,0+1,-0.6312669364306387,0.08620826956098827,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E303,P096,P090,3,2,0+2,-1.1691367015552825,0.06974753600054416,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E304,P096,P093,3,2,1+2,-0.8451526423405159,0.053404921755915394,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E305,P097,P003,3,2,0+1,-0.9178626663544457,0.12208016685709876,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E306,P097,P089,3,2,0+2,-0.8698375114338124,0.07398956644778572,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E307,P097,P093,3,2,1+2,-0.9179546735113254,0.02049047227684482,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E308,P098,P004,4,3,0+1,-0.9178626663544454,0.11390455037399687,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E309,P098,P091,4,3,0+2,-1.169136701555282,0.21266083313589562,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E310,P098,P094,4,3,1+2,-1.2250718105958072,0.10552560570934073,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E311,P098,P095,4,3,0+3,-1.576658612400526,0.035624569034672884,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E312,P098,P096,4,3,1+3,-1.6110618566975459,-0.009616279378654138,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E313,P098,P097,4,3,2+3,-1.5382598255267363,0.023298170100416432,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E314,P099,P000,2,1,0+1,-0.3412234534338606,0.36436650000147863,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E315,P100,P000,2,1,0+1,-0.4596305262377975,0.4272908971231894,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E316,P101,P001,3,2,0+1,-0.5715202540230495,0.43686937860603586,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E317,P101,P099,3,2,0+2,-1.4507031469114593,0.023384599911975765,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E318,P101,P100,3,2,1+2,-1.3322960741075223,-0.03953979720973497,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E319,P102,P000,2,1,0+1,-0.3383067260275968,0.27291542286270165,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E320,P103,P000,2,1,0+1,-8.608841573680138,0.4894295629197125,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E321,P104,P001,3,2,0+1,-8.609418397806902,0.538547841612294,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E322,P104,P102,3,2,0+2,-9.491518018101575,0.2165141400570109,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E323,P104,P103,3,2,1+2,-1.2209831704490348,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E324,P105,P002,3,2,0+1,-0.46595900343698693,0.04488772348972567,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E325,P105,P099,3,2,0+2,-0.919825111882121,0.05674462263537755,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E326,P105,P102,3,2,1+2,-0.9227418392883848,0.1481956997741546,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E327,P106,P002,3,2,0+1,-8.625180947431039,0.11320616377258197,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E328,P106,P100,3,2,0+2,-8.960639983072236,0.06213866579652312,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E329,P106,P103,3,2,1+2,-0.8114289356298965,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E330,P107,P003,3,2,0+1,-8.633010894764823,0.18199251054776303,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E331,P107,P099,3,2,0+2,-8.87308330445696,0.12506306291823385,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E332,P107,P103,3,2,1+2,-0.6054651842106828,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E333,P108,P004,4,3,0+1,-8.633010894764823,0.1505187239642447,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E334,P108,P101,4,3,0+2,-8.960639983072237,0.10167846300625809,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E335,P108,P104,4,3,1+2,-0.9227418392883848,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E336,P108,P105,4,3,0+3,-9.491518018101576,0.0683184402828563,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E337,P108,P106,4,3,1+3,-1.3322960741075232,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E338,P108,P107,4,3,2+3,-1.5382598255267368,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E339,P109,P005,3,2,0+1,-0.6543671932362161,0.12878706191617292,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E340,P109,P089,3,2,0+2,-1.0196784016867024,-0.0005839962691107925,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E341,P109,P099,3,2,1+2,-1.3077759662994723,-0.009422843489326926,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E342,P110,P005,3,2,0+1,-0.4940084834501288,0.20432603093002483,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E343,P110,P090,3,2,0+2,-1.2314209131928948,0.037798492818428994,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E344,P110,P100,3,2,1+2,-1.029010183709448,0.003191728402814259,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E345,P111,P006,3,2,0+1,-0.8745624871553995,0.1776341702248265,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E346,P111,P089,3,2,0+2,-0.7476775609801847,0.07823296423217407,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E347,P111,P100,3,2,1+2,-0.9173680527890177,0.006469719890247208,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E348,P112,P007,4,3,0+1,-0.8745624871553992,0.149463109805685,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E349,P112,P091,4,3,0+2,-1.2314209131928944,0.19793611702511982,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E350,P112,P101,4,3,1+2,-1.3077759662994717,0.05033957330523444,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E351,P112,P109,4,3,0+3,-1.4507031469114586,0.08314701670653712,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E352,P112,P110,4,3,1+3,-1.6110618566975459,0.0076080476926852145,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E353,P112,P111,4,3,2+3,-1.7227039876179764,0.004330056205252265,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E354,P113,P005,3,2,0+1,-0.34912049452252925,0.14509897834848878,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E355,P113,P092,3,2,0+2,-1.1080647890088002,-0.04714730781759732,coarsening_improves
HandWritten-Mfeat__TMC,native_nonvacuity,E356,P113,P102,3,2,1+2,-1.0054459949920493,0.09834015008176596,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E357,P114,P005,3,2,0+1,-8.60949582418185,0.2632729683237337,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E358,P114,P093,3,2,0+2,-9.02292419470985,0.08040281596750909,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E359,P114,P103,3,2,1+2,-0.9952864769988299,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E360,P115,P006,3,2,0+1,-8.610130659631828,0.2333031161311024,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E361,P115,P092,3,2,0+2,-8.876878819492399,0.07102668215764761,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E362,P115,P103,3,2,1+2,-0.5037251778231067,0.0,tie
HandWritten-Mfeat__TMC,native_nonvacuity,E363,P116,P007,4,3,0+1,-8.61013065963183,0.20080199950670866,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E364,P116,P094,4,3,0+2,-9.02292419470985,0.14213977929958857,coarsening_worsens
HandWritten-Mfeat__TMC,native_nonvacuity,E365,P116,P104,4,3,1+2,-1.0054459949920496,0.0,tie
