method,target,n,admitted,wrong,correct,coverage,wrong_all,correct_all,wrong_admitted
product_evidence_fusion,0.09,31200,2808,2741,67,0.09,0.0878525641025641,0.0021474358974358974,0.9761396011396012
product_evidence_fusion,0.1,31200,3121,2949,172,0.10003205128205128,0.09451923076923077,0.0055128205128205125,0.9448894585068888
product_evidence_fusion,0.11,31200,3436,3159,277,0.11012820512820513,0.10125,0.008878205128205129,0.9193830034924331
product_evidence_fusion,0.12,31200,3742,3354,388,0.11993589743589744,0.1075,0.012435897435897436,0.8963121325494388
product_evidence_fusion,0.13,31200,4060,3559,501,0.13012820512820514,0.11407051282051282,0.016057692307692308,0.8766009852216748
product_evidence_fusion,0.14,31200,4373,3756,617,0.14016025641025642,0.12038461538461538,0.019775641025641024,0.8589069288817746
product_evidence_fusion,0.15,31200,4675,3935,740,0.14983974358974358,0.12612179487179487,0.023717948717948717,0.841711229946524
product_evidence_fusion,0.16,31200,4990,4113,877,0.15993589743589742,0.13182692307692306,0.02810897435897436,0.824248496993988
product_evidence_fusion,0.17,31200,5303,4296,1007,0.1699679487179487,0.1376923076923077,0.032275641025641025,0.8101074863284933
product_evidence_fusion,0.18,31200,5614,4476,1138,0.17993589743589744,0.14346153846153847,0.036474358974358974,0.7972924830780193
product_evidence_fusion,0.19,31200,5927,4662,1265,0.18996794871794873,0.14942307692307694,0.0405448717948718,0.7865699341994263
product_evidence_fusion,0.2,31200,6239,4845,1394,0.1999679487179487,0.15528846153846154,0.04467948717948718,0.776566757493188
product_evidence_fusion,0.21,31200,6547,5039,1508,0.20983974358974358,0.16150641025641024,0.04833333333333333,0.7696654956468612
product_evidence_fusion,0.22,31200,6860,5229,1631,0.21987179487179487,0.16759615384615384,0.05227564102564103,0.7622448979591837
product_evidence_fusion,0.23,31200,7178,5420,1758,0.23006410256410256,0.1737179487179487,0.056346153846153844,0.7550849818891056
product_evidence_fusion,0.24,31200,7486,5604,1882,0.23993589743589744,0.17961538461538462,0.06032051282051282,0.7485973817793214
product_evidence_fusion,0.25,31200,7792,5788,2004,0.24974358974358973,0.1855128205128205,0.06423076923076923,0.7428131416837782
product_evidence_fusion,0.26,31200,8115,5979,2136,0.26009615384615387,0.19163461538461538,0.06846153846153846,0.7367837338262477
product_evidence_fusion,0.27,31200,8432,6159,2273,0.27025641025641023,0.19740384615384615,0.0728525641025641,0.7304316888045541
product_evidence_fusion,0.28,31200,8733,6348,2385,0.27990384615384617,0.20346153846153847,0.0764423076923077,0.7268979732050842
product_evidence_fusion,0.29,31200,9048,6537,2511,0.29,0.20951923076923076,0.08048076923076923,0.7224801061007957
product_evidence_fusion,0.3,31200,9359,6714,2645,0.29996794871794874,0.21519230769230768,0.08477564102564103,0.7173843359333262
product_evidence_fusion,0.31,31200,9668,6902,2766,0.3098717948717949,0.22121794871794873,0.08865384615384615,0.7139015308233347
product_evidence_fusion,0.32,31200,9977,7073,2904,0.31977564102564104,0.22669871794871796,0.09307692307692307,0.7089305402425579
product_evidence_fusion,0.33,31200,10296,7240,3056,0.33,0.23205128205128206,0.09794871794871794,0.7031857031857032
product_evidence_fusion,0.34,31200,10606,7403,3203,0.3399358974358974,0.23727564102564103,0.1026602564102564,0.6980011314350367
product_evidence_fusion,0.35,31200,10932,7549,3383,0.3503846153846154,0.2419551282051282,0.10842948717948718,0.6905415294548115
product_evidence_fusion,0.36,31200,11234,7672,3562,0.36006410256410254,0.2458974358974359,0.11416666666666667,0.6829268292682927
product_evidence_fusion,0.37,31200,11540,7792,3748,0.3698717948717949,0.24974358974358973,0.12012820512820513,0.6752166377816291
